date_time,Open,High,Low,Close,Volume ,KC_M_1,KC_U_1,KC_D_1,KC_M_2,KC_U_2,KC_D_2,KC_M_3,KC_U_3,KC_D_3,Donchian_High_3,Donchian_Low_3,ATR,EMA12,EMA30,cs_size,cs_body_size,cs_body_pos,cs_body_ratio,next_Low,next_High,next_Close,DOWN_next_Low_under_Close,DOWN_next_High_over_Close,UP_next_High_over_Close,UP_next_Low_under_Close,DOWN_next_Low_and_High,UP_next_Low_and_High,hour,day,month,year
2010-11-15 16:00:00,1.35951,1.36218,1.35813,1.35998,14245.8,1.36160555556,1.36760888889,1.35560222222,1.36160555556,1.36760888889,1.35560222222,1.36160555556,1.36760888889,1.35560222222,1.36677,1.35813,0.005748610745,1.36655595312,1.37405609881,0.00405,-0.00047,1.359745,0.00041,1.35631,1.36052,1.35729,1,0,0,1,0,0,16,0,11,2010
2010-11-15 20:00:00,1.35999,1.36052,1.35631,1.35729,8462.4,1.35997333333,1.3653,1.35464666667,1.35997333333,1.3653,1.35464666667,1.35997333333,1.3653,1.35464666667,1.36677,1.35631,0.00536395805875,1.36554580649,1.37314860856,0.00421,0.0027,1.35864,-0.000225,1.35606,1.36239,1.36133,0,0,1,0,0,0,20,0,11,2010
2010-11-16 00:00:00,1.35729,1.36239,1.35606,1.36133,10112.9,1.35935444444,1.36421777778,1.35449111111,1.35935444444,1.36421777778,1.35449111111,1.35935444444,1.36421777778,1.35449111111,1.36239,1.35606,0.00560546854406,1.36427568241,1.37212547253,0.00633,-0.00404,1.35931,-8.49999999999e-05,1.3573,1.36547,1.35989,1,0,1,1,0,1,0,1,11,2010
2010-11-16 04:00:00,1.36134,1.36547,1.3573,1.35989,13458.8,1.35961777778,1.36585444444,1.35338111111,1.35961777778,1.36585444444,1.35338111111,1.35961777778,1.36585444444,1.35338111111,1.36547,1.35606,0.00624660140805,1.36382403896,1.37142963559,0.00817,0.00145,1.360615,0.00077,1.35752,1.362,1.35998,1,0,1,1,0,1,4,1,11,2010
2010-11-16 08:00:00,1.35987,1.362,1.35752,1.35998,16161.2,1.36021555556,1.36654222222,1.35388888889,1.36021555556,1.36654222222,1.35388888889,1.36021555556,1.36654222222,1.35388888889,1.36547,1.35606,0.00580495105603,1.36321572528,1.37068385265,0.00448,-0.00011,1.359925,-0.000165,1.35367,1.36418,1.35511,1,0,1,1,0,1,8,1,11,2010
2010-11-16 12:00:00,1.35996,1.36418,1.35367,1.35511,22974.1,1.35945777778,1.36717777778,1.35173777778,1.35945777778,1.36717777778,1.35173777778,1.35945777778,1.36717777778,1.35173777778,1.36547,1.35367,0.00698121329203,1.36271484447,1.36999199119,0.01051,0.00485,1.357535,0.00139,1.34467,1.35539,1.34884,1,0,0,1,0,0,12,1,11,2010
2010-11-16 16:00:00,1.35515,1.35539,1.34467,1.34884,21982.2,1.35570666667,1.36427666667,1.34713666667,1.35570666667,1.36427666667,1.34713666667,1.35570666667,1.36427666667,1.34713666667,1.36418,1.34467,0.00791590996902,1.36155102224,1.36903444337,0.01072,0.00631,1.351995,-0.001965,1.34721,1.3497,1.3494,0,0,0,0,0,0,16,1,11,2010
2010-11-16 20:00:00,1.3488,1.3497,1.34721,1.3494,7288.2,1.35201888889,1.35992555556,1.34411222222,1.35201888889,1.35992555556,1.34411222222,1.35201888889,1.35992555556,1.34411222222,1.36418,1.34467,0.00655943247676,1.35958932651,1.36772899541,0.00249,-0.0006,1.3491,-0.000645,1.34675,1.35139,1.3506,1,0,0,1,0,0,20,1,11,2010
2010-11-17 00:00:00,1.34925,1.35139,1.34675,1.3506,8362.1,1.34932777778,1.35527777778,1.34337777778,1.34932777778,1.35527777778,1.34337777778,1.34932777778,1.35527777778,1.34337777778,1.35539,1.34467,0.00607957435757,1.35799866089,1.36653680216,0.00464,-0.00135,1.349925,-0.000855,1.34769,1.35158,1.3484,1,0,0,1,0,0,0,2,11,2010
2010-11-17 04:00:00,1.35062,1.35158,1.34769,1.3484,10346.4,1.34919111111,1.35286444444,1.34551777778,1.34919111111,1.35286444444,1.34551777778,1.34919111111,1.35286444444,1.34551777778,1.35158,1.34675,0.00553218076818,1.35686348229,1.3655099117,0.00389,0.00222,1.34951,0.000125,1.34662,1.35263,1.34803,0,0,1,0,0,0,4,2,11,2010
2010-11-17 08:00:00,1.34833,1.35263,1.34662,1.34803,16407.3,1.34929888889,1.35414555556,1.34445222222,1.34929888889,1.35414555556,1.34445222222,1.34929888889,1.35414555556,1.34445222222,1.35263,1.34662,0.00565163557613,1.35555063886,1.3644015303,0.00601,0.0003,1.34818,0.001445,1.34601,1.35558,1.35404,1,0,1,1,0,1,8,2,11,2010
2010-11-17 12:00:00,1.34809,1.35558,1.34601,1.35404,21374.3,1.35006444444,1.35655444444,1.34357444444,1.35006444444,1.35655444444,1.34357444444,1.35006444444,1.35655444444,1.34357444444,1.35558,1.34601,0.0066312266821,1.35440284827,1.3633491735,0.00957,-0.00595,1.351065,-0.00027,1.35134,1.35653,1.3521,1,0,1,1,0,1,12,2,11,2010
2010-11-17 16:00:00,1.35413,1.35653,1.35134,1.3521,16385.1,1.35143111111,1.35835444444,1.34450777778,1.35143111111,1.35835444444,1.34450777778,1.35143111111,1.35835444444,1.34450777778,1.35653,1.34601,0.00627092001158,1.35436087161,1.36275438812,0.00519,0.00203,1.353115,0.00082,1.35106,1.35552,1.35524,0,0,1,0,0,0,16,2,11,2010
2010-11-17 20:00:00,1.3522,1.35552,1.35106,1.35524,6659.7,1.35304666667,1.35945333333,1.34664,1.35304666667,1.35945333333,1.34664,1.35304666667,1.35945333333,1.34664,1.35653,1.34601,0.00581819000868,1.35402842983,1.36207345985,0.00446,-0.00304,1.35372,-0.00043,1.35423,1.35928,1.35846,0,0,1,0,0,0,20,2,11,2010
2010-11-18 00:00:00,1.35524,1.35928,1.35423,1.35846,9379.6,1.35486222222,1.35976222222,1.34996222222,1.35486222222,1.35976222222,1.34996222222,1.35486222222,1.35976222222,1.34996222222,1.35928,1.35106,0.00562614250651,1.35421482524,1.36163259147,0.00505,-0.00322,1.35685,-9.50000000004e-05,1.35782,1.36108,1.35862,0,0,1,0,0,0,0,3,11,2010
2010-11-18 04:00:00,1.35847,1.36108,1.35782,1.35862,10269.3,1.35681222222,1.36106888889,1.35255555556,1.35681222222,1.36106888889,1.35255555556,1.35681222222,1.36106888889,1.35255555556,1.36108,1.35106,0.00503460687988,1.35486946751,1.36142855331,0.00326,-0.00015,1.358545,0.000905,1.35755,1.36637,1.36489,0,0,1,0,0,0,4,3,11,2010
2010-11-18 08:00:00,1.35863,1.36637,1.35755,1.36489,19411.9,1.35981111111,1.36552111111,1.35410111111,1.35981111111,1.36552111111,1.35410111111,1.35981111111,1.36552111111,1.35410111111,1.36637,1.35423,0.00598095515991,1.35544801097,1.36124800149,0.00882,-0.00626,1.36176,0.0002,1.35881,1.3667,1.36019,1,0,0,1,0,0,8,3,11,2010
2010-11-18 12:00:00,1.36486,1.3667,1.35881,1.36019,22440.1,1.36133666667,1.36799333333,1.35468,1.36133666667,1.36799333333,1.35468,1.36133666667,1.36799333333,1.35468,1.3667,1.35755,0.00645821636993,1.35689600928,1.36148103365,0.00789,0.00467,1.362525,0.00023,1.35843,1.36473,1.36338,0,0,1,0,0,0,12,3,11,2010
2010-11-18 16:00:00,1.36009,1.36473,1.35843,1.36338,13885.8,1.36233888889,1.37000888889,1.35466888889,1.36233888889,1.37000888889,1.35466888889,1.36233888889,1.37000888889,1.35466888889,1.3667,1.35755,0.00641866227745,1.35738739247,1.36139128954,0.0063,-0.00329,1.361735,-0.000155,1.36212,1.3657,1.36567,0,0,1,0,0,0,16,3,11,2010
2010-11-18 20:00:00,1.36338,1.3657,1.36212,1.36567,6428.9,1.36285888889,1.36878222222,1.35693555556,1.36285888889,1.36878222222,1.35693555556,1.36285888889,1.36878222222,1.35693555556,1.3667,1.35843,0.00570899670809,1.35830933209,1.36151959344,0.00358,-0.00229,1.364525,-0.000615,1.36104,1.36599,1.3612,1,0,0,1,0,0,20,3,11,2010
2010-11-19 00:00:00,1.36557,1.36599,1.36104,1.3612,7514.9,1.36314,1.36808333333,1.35819666667,1.36314,1.36808333333,1.35819666667,1.36314,1.36808333333,1.35819666667,1.36599,1.35843,0.00551924753107,1.35942635792,1.36178090999,0.00495,0.00437,1.363385,0.00013,1.36082,1.3698,1.36934,0,0,1,0,0,0,0,4,11,2010
2010-11-19 04:00:00,1.3612,1.3698,1.36082,1.36934,10566.8,1.36463111111,1.37046777778,1.35879444444,1.36463111111,1.37046777778,1.35879444444,1.36463111111,1.37046777778,1.35879444444,1.3698,1.36082,0.0063844356483,1.35969922593,1.36174343193,0.00898,-0.00814,1.36527,4e-05,1.36761,1.37311,1.37133,0,0,1,0,0,0,4,4,11,2010
2010-11-19 08:00:00,1.36934,1.37311,1.36761,1.37133,16060.9,1.36669333333,1.37317,1.36021666667,1.36669333333,1.37317,1.36021666667,1.36669333333,1.37317,1.36021666667,1.37311,1.36082,0.00616332673622,1.36118242194,1.3622335331,0.0055,-0.00199,1.370335,2.50000000002e-05,1.36465,1.37233,1.36619,1,0,0,1,0,0,8,4,11,2010
2010-11-19 12:00:00,1.3714,1.37233,1.36465,1.36619,20297.7,1.36835333333,1.37574,1.36096666667,1.36835333333,1.37574,1.36096666667,1.36835333333,1.37574,1.36096666667,1.37311,1.36082,0.00654249505217,1.36275435703,1.36282491806,0.00768,0.00521,1.368795,-0.000305,1.36307,1.36809,1.36717,1,0,0,1,0,0,12,4,11,2010
2010-11-19 16:00:00,1.36617,1.36809,1.36307,1.36717,13413.1,1.36817222222,1.37423888889,1.36210555556,1.36817222222,1.37423888889,1.36210555556,1.36817222222,1.37423888889,1.36210555556,1.37311,1.36307,0.00616187128913,1.36327984056,1.3630407298,0.00502,-0.001,1.36667,-0.00109,1.36633,1.36941,1.36716,0,0,1,0,0,0,16,4,11,2010
2010-11-19 20:00:00,1.36719,1.36941,1.36633,1.36716,2542.7,1.36715555556,1.37241555556,1.36189555556,1.36715555556,1.37241555556,1.36189555556,1.36715555556,1.37241555556,1.36189555556,1.37233,1.36307,0.00539140346684,1.36388140355,1.36330842465,0.00308,3e-05,1.367175,0.000695,1.37101,1.37432,1.37412,0,0,1,0,0,0,20,4,11,2010
2010-11-21 20:00:00,1.37159,1.37432,1.37101,1.37412,3260.2,1.36896444444,1.37276777778,1.36516111111,1.36896444444,1.37276777778,1.36516111111,1.36896444444,1.37276777778,1.36516111111,1.37432,1.36307,0.00583355260013,1.36506734147,1.36384271983,0.00331,-0.00253,1.372855,-0.00019,1.3739,1.37668,1.37656,0,0,1,0,0,0,20,6,11,2010
2010-11-22 00:00:00,1.37414,1.37668,1.3739,1.37656,7775.6,1.37216555556,1.37522222222,1.36910888889,1.37216555556,1.37522222222,1.36910888889,1.37216555556,1.37522222222,1.36910888889,1.37668,1.36633,0.0050701644501,1.36646313509,1.36450706049,0.00278,-0.00242,1.37535,-6.00000000002e-05,1.37312,1.37859,1.37312,1,0,1,1,0,1,0,0,11,2010
2010-11-22 04:00:00,1.37656,1.37859,1.37312,1.37312,8150.4,1.37460222222,1.37845555556,1.37074888889,1.37460222222,1.37845555556,1.37074888889,1.37460222222,1.37845555556,1.37074888889,1.37859,1.37101,0.00517012333758,1.36801649892,1.36528466949,0.00547,0.00344,1.37484,0.001015,1.36973,1.37519,1.36996,1,0,1,1,0,1,4,0,11,2010
2010-11-22 08:00:00,1.37317,1.37519,1.36973,1.36996,12127.3,1.37409444444,1.37866444444,1.36952444444,1.37409444444,1.37866444444,1.36952444444,1.37409444444,1.37866444444,1.36952444444,1.37859,1.36973,0.00524259250318,1.36880934524,1.36579340049,0.00546,0.00321,1.371565,0.000895,1.3606,1.3699,1.36091,1,0,0,1,0,0,8,0,11,2010
2010-11-22 12:00:00,1.36984,1.3699,1.3606,1.36091,16839.7,1.37012444444,1.37686777778,1.36338111111,1.37012444444,1.37686777778,1.36338111111,1.37012444444,1.37686777778,1.36338111111,1.37859,1.3606,0.00627194437739,1.36896790751,1.36605447143,0.0093,0.00893,1.365375,-0.000125,1.35764,1.3626,1.36141,1,0,0,1,0,0,12,0,11,2010
2010-11-22 16:00:00,1.36096,1.3626,1.35764,1.36141,13855.1,1.36532666667,1.3719,1.35875333333,1.36532666667,1.3719,1.35875333333,1.36532666667,1.3719,1.35875333333,1.37519,1.35764,0.00594395828304,1.36773592174,1.36572579585,0.00496,-0.00045,1.361185,-0.001065,1.35947,1.36326,1.35995,0,0,0,1,0,0,16,0,11,2010
2010-11-22 20:00:00,1.36143,1.36326,1.35947,1.35995,6733.1,1.36174888889,1.36776555556,1.35573222222,1.36174888889,1.36776555556,1.35573222222,1.36174888889,1.36776555556,1.35573222222,1.3699,1.35764,0.00540546871228,1.36676577993,1.36544864773,0.00379,0.00148,1.36069,0.000675,1.3545,1.3614,1.35787,1,0,0,1,0,0,20,0,11,2010
2010-11-23 00:00:00,1.35987,1.3614,1.3545,1.35787,9891.9,1.35978888889,1.36500555556,1.35457222222,1.35978888889,1.36500555556,1.35457222222,1.35978888889,1.36500555556,1.35457222222,1.36326,1.3545,0.00577910153421,1.36570489071,1.36508873497,0.0069,0.002,1.35887,-0.00092,1.3526,1.36058,1.3575,1,0,1,1,0,1,0,1,11,2010
2010-11-23 04:00:00,1.35785,1.36058,1.3526,1.3575,13612.0,1.35857,1.36479333333,1.35234666667,1.35857,1.36479333333,1.35234666667,1.35857,1.36479333333,1.35234666667,1.36326,1.3526,0.00632932615066,1.36449644599,1.36462171981,0.00798,0.00035,1.357675,-0.001085,1.3545,1.35985,1.3552,1,0,1,1,0,1,4,1,11,2010
2010-11-23 08:00:00,1.3575,1.35985,1.3545,1.3552,17385.6,1.35711111111,1.36385444444,1.35036777778,1.35711111111,1.36385444444,1.35036777778,1.35711111111,1.36385444444,1.35036777778,1.3614,1.3526,0.00608449461299,1.36342006968,1.36416225402,0.00535,0.0023,1.35635,0.000825,1.33986,1.3557,1.34329,1,0,0,1,0,0,8,1,11,2010
2010-11-23 12:00:00,1.3552,1.3557,1.33986,1.34329,25366.1,1.35323111111,1.36295444444,1.34350777778,1.35323111111,1.36295444444,1.34350777778,1.35323111111,1.36295444444,1.34350777778,1.36058,1.33986,0.00852337095974,1.36215544358,1.36358404408,0.01584,0.01191,1.349245,-0.001465,1.33614,1.34331,1.33723,1,0,0,1,0,0,12,1,11,2010
2010-11-23 16:00:00,1.34326,1.34331,1.33614,1.33723,18777.4,1.34723111111,1.35668444444,1.33777777778,1.34723111111,1.35668444444,1.33777777778,1.34723111111,1.35668444444,1.33777777778,1.35985,1.33614,0.00818502821981,1.35924845226,1.36227281543,0.00717,0.00603,1.340245,-0.00052,1.33601,1.3387,1.33855,0,0,0,0,0,0,16,1,11,2010
2010-11-23 20:00:00,1.33723,1.3387,1.33601,1.33855,8041.6,1.34097666667,1.34954333333,1.33241,1.34097666667,1.34954333333,1.33241,1.34097666667,1.34954333333,1.33241,1.3557,1.33601,0.00681127116486,1.35586099806,1.36065714992,0.00269,-0.00132,1.33789,-0.000535,1.33652,1.34186,1.33914,1,0,1,1,0,1,20,1,11,2010
2010-11-24 00:00:00,1.33855,1.34186,1.33652,1.33914,10790.6,1.33860666667,1.34367333333,1.33354,1.33860666667,1.34367333333,1.33354,1.33860666667,1.34367333333,1.33354,1.34331,1.33601,0.00644345337364,1.35319776759,1.35923088218,0.00534,-0.00059,1.338845,0.000345,1.33778,1.34122,1.34045,0,0,1,0,0,0,0,2,11,2010
2010-11-24 04:00:00,1.33917,1.34122,1.33778,1.34045,10460.5,1.33891444444,1.34273777778,1.33509111111,1.33891444444,1.34273777778,1.33509111111,1.33891444444,1.34273777778,1.33509111111,1.34186,1.33601,0.00569259003023,1.3510396495,1.35793663172,0.00344,-0.00128,1.33981,-0.00031,1.32839,1.34122,1.33224,1,0,0,1,0,0,4,2,11,2010
2010-11-24 08:00:00,1.34045,1.34122,1.32839,1.33224,22786.0,1.33764666667,1.34485,1.33044333333,1.33764666667,1.34485,1.33044333333,1.33764666667,1.34485,1.33044333333,1.34186,1.32839,0.00747694252267,1.34941047266,1.35680846193,0.01283,0.00821,1.336345,-0.00154,1.3323,1.34209,1.33933,0,0,1,0,0,0,8,2,11,2010
2010-11-24 12:00:00,1.3323,1.34209,1.3323,1.33933,22628.6,1.33722444444,1.34591111111,1.32853777778,1.33722444444,1.34591111111,1.32853777778,1.33722444444,1.34591111111,1.32853777778,1.34209,1.32839,0.00807020689201,1.34677809225,1.35522727084,0.00979,-0.00703,1.335815,0.00138,1.33101,1.3396,1.3314,1,0,0,1,0,0,12,2,11,2010
2010-11-24 16:00:00,1.33944,1.3396,1.33101,1.3314,16256.6,1.33528666667,1.34569,1.32488333333,1.33528666667,1.34569,1.32488333333,1.33528666667,1.34569,1.32488333333,1.34209,1.32839,0.008200155169,1.34564915498,1.35420873724,0.00859,0.00804,1.33542,-0.000115,1.33134,1.33609,1.33576,0,0,1,0,0,0,16,2,11,2010
2010-11-24 20:00:00,1.33134,1.33609,1.33134,1.33576,6142.6,1.33543555556,1.34314555556,1.32772555556,1.33543555556,1.34314555556,1.32772555556,1.33543555556,1.34314555556,1.32772555556,1.34209,1.33101,0.00733761637675,1.34344774652,1.35273333483,0.00475,-0.00442,1.33355,0.000165,1.33067,1.33577,1.33222,1,0,0,1,0,0,20,2,11,2010
2010-11-25 00:00:00,1.33577,1.33577,1.33067,1.33222,9835.3,1.33376222222,1.33990888889,1.32761555556,1.33376222222,1.33990888889,1.32761555556,1.33376222222,1.33990888889,1.32761555556,1.3396,1.33067,0.00677821228256,1.34226655475,1.35163892614,0.0051,0.00355,1.333995,-0.000775,1.33082,1.33408,1.33324,0,0,0,0,0,0,0,3,11,2010
2010-11-25 04:00:00,1.33222,1.33408,1.33082,1.33324,8877.2,1.33333222222,1.33770222222,1.32896222222,1.33333222222,1.33770222222,1.32896222222,1.33333222222,1.33770222222,1.32896222222,1.33609,1.33067,0.00589865921192,1.34072093094,1.35038609219,0.00326,-0.00102,1.33273,-0.00028,1.32864,1.33519,1.33232,1,0,0,1,0,0,4,3,11,2010
2010-11-25 08:00:00,1.33319,1.33519,1.32864,1.33232,15616.2,1.33255,1.33752,1.32758,1.33255,1.33752,1.32758,1.33255,1.33752,1.32758,1.33577,1.32864,0.00606149440894,1.33956232618,1.34927666689,0.00655,0.00087,1.332755,-0.00084,1.3315,1.33767,1.3374,0,0,1,0,0,0,8,3,11,2010
2010-11-25 12:00:00,1.33237,1.33767,1.3315,1.3374,36016.6,1.33342888889,1.33875555556,1.32810222222,1.33342888889,1.33875555556,1.32810222222,1.33342888889,1.33875555556,1.32810222222,1.33767,1.32864,0.00608862080671,1.33845581446,1.34818591419,0.00617,-0.00503,1.334885,-0.0003,1.33603,1.3387,1.33626,0,0,0,0,0,0,12,3,11,2010
2010-11-25 16:00:00,1.33737,1.3387,1.33603,1.33626,5256.0,1.33485666667,1.33998666667,1.32972666667,1.33485666667,1.33998666667,1.32972666667,1.33485666667,1.33998666667,1.32972666667,1.3387,1.32864,0.00523396560503,1.33828876608,1.34748811327,0.00267,0.00111,1.336815,0.00055,1.33322,1.33701,1.33394,1,0,0,1,0,0,16,3,11,2010
2010-11-25 20:00:00,1.33626,1.33701,1.33322,1.33394,4361.4,1.33574777778,1.33995777778,1.33153777778,1.33574777778,1.33995777778,1.33153777778,1.33574777778,1.33995777778,1.33153777778,1.3387,1.3315,0.00487297420377,1.33797664822,1.34676371887,0.00379,0.00232,1.3351,1.50000000001e-05,1.33164,1.33497,1.33293,1,0,0,1,0,0,20,3,11,2010
2010-11-26 00:00:00,1.33394,1.33497,1.33164,1.33293,7306.3,1.33496666667,1.33823,1.33170333333,1.33496666667,1.33823,1.33170333333,1.33496666667,1.33823,1.33170333333,1.3387,1.33164,0.00448723065283,1.33735562542,1.34593638217,0.00333,0.00101,1.333435,-0.00013,1.32465,1.33329,1.32556,1,0,0,1,0,0,0,4,11,2010
2010-11-26 04:00:00,1.33294,1.33329,1.32465,1.32556,12866.2,1.33191222222,1.33716555556,1.32665888889,1.33191222222,1.33716555556,1.32665888889,1.33191222222,1.33716555556,1.32665888889,1.33701,1.32465,0.00552542298962,1.33667629843,1.3450979059,0.00864,0.00738,1.32925,-0.00028,1.32001,1.32971,1.32219,1,0,1,1,0,1,4,4,11,2010
2010-11-26 08:00:00,1.32564,1.32971,1.32001,1.32219,18353.8,1.32832777778,1.33555111111,1.32110444444,1.32832777778,1.33555111111,1.32110444444,1.32832777778,1.33555111111,1.32110444444,1.33497,1.32001,0.00656906724222,1.33497840637,1.34384255713,0.0097,0.00345,1.323915,0.000945,1.32031,1.3263,1.32154,0,0,1,1,0,1,8,4,11,2010
2010-11-26 12:00:00,1.32209,1.3263,1.32031,1.32154,19543.4,1.32484,1.33295,1.31673,1.32484,1.33295,1.31673,1.32484,1.33295,1.31673,1.33329,1.32001,0.00642430043166,1.33299557462,1.34243916635,0.00599,0.00055,1.321815,0.00149,1.32121,1.325,1.32388,0,0,1,0,0,0,12,4,11,2010
2010-11-26 16:00:00,1.32157,1.325,1.32121,1.32388,10104.1,1.32335,1.32984333333,1.31685666667,1.32335,1.32984333333,1.31685666667,1.32335,1.32984333333,1.31685666667,1.32971,1.32001,0.00576572532375,1.33123779391,1.34109276852,0.00379,-0.00231,1.322725,0.00038,1.32348,1.32487,1.32395,0,0,0,0,0,0,16,4,11,2010
2010-11-26 20:00:00,1.32387,1.32487,1.32348,1.32395,2314.7,1.32339333333,1.32711666667,1.31967,1.32339333333,1.32711666667,1.31967,1.32339333333,1.32711666667,1.31967,1.3263,1.32031,0.00467179399281,1.33010428715,1.33998162216,0.00139,-7.99999999999e-05,1.32391,0.000265,1.32305,1.32872,1.32369,0,0,1,0,0,0,20,4,11,2010
2010-11-28 20:00:00,1.32792,1.32872,1.32305,1.32369,4658.2,1.32420555556,1.32782222222,1.32058888889,1.32420555556,1.32782222222,1.32058888889,1.32420555556,1.32782222222,1.32058888889,1.32872,1.32121,0.00492134549461,1.32976824297,1.33920345299,0.00567,0.00423,1.325805,8.00000000001e-05,1.31818,1.32498,1.32359,1,0,0,1,0,0,20,6,11,2010
2010-11-29 00:00:00,1.32369,1.32498,1.31818,1.32359,10350.9,1.32383444444,1.32845444444,1.31921444444,1.32383444444,1.32845444444,1.31921444444,1.32383444444,1.32845444444,1.31921444444,1.32872,1.31818,0.00539100912096,1.32883312867,1.33820258506,0.0068,0.0001,1.32364,-0.00206,1.32124,1.32982,1.32968,1,0,1,1,0,1,0,0,11,2010
2010-11-29 04:00:00,1.32359,1.32982,1.32124,1.32968,9621.5,1.32477222222,1.33178888889,1.31775555556,1.32477222222,1.33178888889,1.31775555556,1.32477222222,1.33178888889,1.31775555556,1.32982,1.31818,0.00618825684072,1.32802649349,1.33725983763,0.00858,-0.00609,1.326635,-0.001105,1.31597,1.32999,1.31662,1,0,0,1,0,0,4,0,11,2010
2010-11-29 08:00:00,1.3297,1.32999,1.31597,1.31662,22535.1,1.32334111111,1.33314111111,1.31354111111,1.32334111111,1.33314111111,1.31354111111,1.32334111111,1.33314111111,1.31354111111,1.32999,1.31597,0.00814619263054,1.32828395603,1.33677210617,0.01402,0.01308,1.32316,-0.00018,1.30638,1.31711,1.3088,1,0,0,1,0,0,8,0,11,2010
2010-11-29 12:00:00,1.31662,1.31711,1.30638,1.3088,55121.1,1.31951222222,1.33062222222,1.30840222222,1.31951222222,1.33062222222,1.30840222222,1.31951222222,1.33062222222,1.30840222222,1.32999,1.30638,0.0087921444729,1.32648950126,1.33547197029,0.01073,0.00782,1.31271,-0.000965,1.30795,1.31208,1.31151,0,0,1,0,0,0,12,0,11,2010
2010-11-29 16:00:00,1.30882,1.31208,1.30795,1.31151,34623.6,1.31404555556,1.32367222222,1.30441888889,1.31404555556,1.32367222222,1.30441888889,1.31404555556,1.32367222222,1.30441888889,1.32999,1.30638,0.00762660835468,1.32377111645,1.33375248834,0.00413,-0.00269,1.310165,-0.00015,1.30952,1.31371,1.30998,0,0,1,1,0,1,16,0,11,2010
2010-11-29 20:00:00,1.31151,1.31371,1.30952,1.30998,15086.0,1.31078222222,1.31713222222,1.30443222222,1.31078222222,1.31713222222,1.30443222222,1.31078222222,1.31713222222,1.30443222222,1.31711,1.30638,0.00676745626601,1.32188479084,1.33231748909,0.00419,0.00153,1.310745,0.00087,1.30971,1.31497,1.31027,0,0,1,0,0,0,20,0,11,2010
2010-11-30 00:00:00,1.31004,1.31497,1.30971,1.31027,27114.7,1.31107777778,1.31560444444,1.30655111111,1.31107777778,1.31560444444,1.30655111111,1.31107777778,1.31560444444,1.30655111111,1.31497,1.30795,0.00639059219951,1.32006251533,1.33088023173,0.00526,-0.00023,1.310155,0.002185,1.30754,1.31259,1.31168,1,0,1,1,0,1,0,1,11,2010
2010-11-30 04:00:00,1.31029,1.31259,1.30754,1.31168,30799.2,1.31110777778,1.31594111111,1.30627444444,1.31110777778,1.31594111111,1.30627444444,1.31110777778,1.31594111111,1.30627444444,1.31497,1.30754,0.00605544414963,1.31855905143,1.32955182968,0.00505,-0.00139,1.310985,-0.00092,1.29837,1.3136,1.30252,1,0,0,1,0,0,4,1,11,2010
2010-11-30 08:00:00,1.3117,1.3136,1.29837,1.30252,58971.8,1.30902777778,1.31754111111,1.30051444444,1.30902777778,1.31754111111,1.30051444444,1.30902777778,1.31754111111,1.30051444444,1.31497,1.29837,0.00834908311222,1.31750381275,1.32840009873,0.01523,0.00918,1.30711,-0.001125,1.29685,1.30345,1.30162,1,0,0,1,0,0,8,1,11,2010
2010-11-30 12:00:00,1.3025,1.30345,1.29685,1.30162,62114.9,1.30535777778,1.31431777778,1.29639777778,1.30535777778,1.31431777778,1.29639777778,1.30535777778,1.31431777778,1.29639777778,1.3136,1.29685,0.00791181233417,1.31519553386,1.32672912462,0.0066,0.00088,1.30206,-0.00191,1.30001,1.30465,1.30079,0,0,1,0,0,0,12,1,11,2010
2010-11-30 16:00:00,1.30158,1.30465,1.30001,1.30079,41128.8,1.30242888889,1.31125222222,1.29360555556,1.30242888889,1.31125222222,1.29360555556,1.30242888889,1.31125222222,1.29360555556,1.3136,1.29685,0.00709385925062,1.31310083635,1.32510660045,0.00464,0.00079,1.301185,0.001145,1.29763,1.30145,1.29953,1,0,0,1,0,0,16,1,11,2010
2010-11-30 20:00:00,1.30079,1.30145,1.29763,1.29953,15812.8,1.30066444444,1.30568444444,1.29564444444,1.30066444444,1.30568444444,1.29564444444,1.30066444444,1.30568444444,1.29564444444,1.30465,1.29685,0.00627539443797,1.31120686152,1.32353778752,0.00382,0.00126,1.30016,-0.00062,1.29707,1.30127,1.30104,1,0,0,1,0,0,20,1,11,2010
2010-12-01 00:00:00,1.29956,1.30127,1.29707,1.30104,24471.5,1.30038222222,1.30460222222,1.29616222222,1.30038222222,1.30460222222,1.29616222222,1.30038222222,1.30460222222,1.29616222222,1.30465,1.29707,0.00575654582848,1.30941503667,1.32199083349,0.0042,-0.00148,1.3003,-0.00113,1.30074,1.30529,1.30454,0,0,1,0,0,0,0,2,12,2010
2010-12-01 04:00:00,1.30106,1.30529,1.30074,1.30454,27878.3,1.30095111111,1.30514111111,1.29676111111,1.30095111111,1.30514111111,1.29676111111,1.30095111111,1.30514111111,1.29676111111,1.30529,1.29707,0.00545490937136,1.30812964642,1.32064045713,0.00455,-0.00348,1.3028,0.000215,1.30339,1.31159,1.31089,0,0,1,0,0,0,4,2,12,2010
